CUSTOMER_ID,FULL_NAME,EMAIL_ADDRESS,JOIN_DATE,LAST_DATE,RECENCY,CHURN,MONETARY,FREQUENCY,RFM_Score,Customer_segment,QUANTITY
16480.0,16480 ICONN Hack,16480@gmail.com,2011-09-25,2011-09-25,75,1.0,769.29,1,1.02,Lost Customers,455
17006.0,17006 ICONN Hack,17006@gmail.com,2011-09-25,2011-12-05,4,0.0,195.445,4,3.66,Medium Value Customer,272
17498.0,17498 ICONN Hack,17498@gmail.com,2011-09-25,2011-09-25,75,1.0,272.22,1,1.02,Lost Customers,394
17131.0,17131 ICONN Hack,17131@gmail.com,2011-09-25,2011-12-04,5,0.0,492.634,5,3.95,Medium Value Customer,983
13536.0,13536 ICONN Hack,13536@gmail.com,2011-09-25,2011-12-08,1,0.0,492.61285714285714,7,4.37,High value Customer,2136
15429.0,15429 ICONN Hack,15429@gmail.com,2011-09-25,2011-11-13,26,0.0,198.675,2,2.36,Low Value Customers,380
17154.0,17154 ICONN Hack,17154@gmail.com,2011-09-25,2011-09-25,75,1.0,329.34,1,1.02,Lost Customers,490
16594.0,16594 ICONN Hack,16594@gmail.com,2011-09-25,2011-09-25,75,1.0,181.09,1,1.02,Lost Customers,64
16049.0,16049 ICONN Hack,16049@gmail.com,2011-09-25,2011-10-30,40,1.0,370.59666666666664,3,2.94,Low Value Customers,793
14757.0,14757 ICONN Hack,14757@gmail.com,2011-09-25,2011-09-25,75,1.0,420.5,1,1.02,Lost Customers,160
16198.0,16198 ICONN Hack,16198@gmail.com,2011-09-25,2011-09-25,75,1.0,400.681,1,1.02,Lost Customers,129
13670.0,13670 ICONN Hack,13670@gmail.com,2011-09-25,2011-09-25,75,1.0,349.7,1,1.02,Lost Customers,282
18066.0,18066 ICONN Hack,18066@gmail.com,2011-09-25,2011-09-25,75,1.0,318.0,1,1.02,Lost Customers,108
14806.0,14806 ICONN Hack,14806@gmail.com,2011-09-25,2011-09-25,75,1.0,193.39,1,1.02,Lost Customers,330
12783.0,12783 ICONN Hack,12783@gmail.com,2011-09-25,2011-12-07,2,0.0,370.98499999999996,6,4.2,High value Customer,624
13429.0,13429 ICONN Hack,13429@gmail.com,2011-09-25,2011-11-29,10,0.0,251.70000000000002,4,3.59,Medium Value Customer,1390
15154.0,15154 ICONN Hack,15154@gmail.com,2011-09-25,2011-09-25,75,1.0,296.42,1,1.02,Lost Customers,104
13390.0,13390 ICONN Hack,13390@gmail.com,2011-09-26,2011-09-26,74,1.0,544.08,1,1.02,Lost Customers,224
12925.0,12925 ICONN Hack,12925@gmail.com,2011-09-26,2011-12-05,4,0.0,347.025,2,2.56,Low Value Customers,541
13927.0,13927 ICONN Hack,13927@gmail.com,2011-09-26,2011-09-26,74,1.0,348.99,1,1.02,Lost Customers,214
18205.0,18205 ICONN Hack,18205@gmail.com,2011-09-26,2011-11-03,36,1.0,258.68,2,2.31,Low Value Customers,192
14908.0,14908 ICONN Hack,14908@gmail.com,2011-09-26,2011-09-26,74,1.0,277.8,1,1.02,Lost Customers,132
13639.0,13639 ICONN Hack,13639@gmail.com,2011-09-26,2011-09-26,74,1.0,1033.34,1,1.02,Lost Customers,800
15958.0,15958 ICONN Hack,15958@gmail.com,2011-09-26,2011-09-26,74,1.0,104.35,1,1.02,Lost Customers,33
15492.0,15492 ICONN Hack,15492@gmail.com,2011-09-26,2011-11-11,28,0.0,329.73,2,2.36,Low Value Customers,483
15243.0,15243 ICONN Hack,15243@gmail.com,2011-09-26,2011-09-26,74,1.0,316.68,1,1.02,Lost Customers,185
16468.0,16468 ICONN Hack,16468@gmail.com,2011-09-26,2011-09-26,74,1.0,74.9,1,1.02,Lost Customers,31
15344.0,15344 ICONN Hack,15344@gmail.com,2011-09-26,2011-12-09,0,0.0,187.98,3,3.28,Medium Value Customer,116
13866.0,13866 ICONN Hack,13866@gmail.com,2011-09-26,2011-09-26,74,1.0,145.67000000000002,1,1.02,Lost Customers,57
12612.0,12612 ICONN Hack,12612@gmail.com,2011-09-26,2011-09-26,74,1.0,704.0400000000001,1,1.02,Lost Customers,262
16999.0,16999 ICONN Hack,16999@gmail.com,2011-09-26,2011-11-16,23,0.0,242.41000000000003,2,2.39,Low Value Customers,294
13514.0,13514 ICONN Hack,13514@gmail.com,2011-09-27,2011-09-27,73,1.0,152.20000000000002,1,1.03,Lost Customers,40
13314.0,13314 ICONN Hack,13314@gmail.com,2011-09-27,2011-12-08,1,0.0,258.6466666666667,3,3.27,Medium Value Customer,560
17805.0,17805 ICONN Hack,17805@gmail.com,2011-09-27,2011-09-27,73,1.0,512.31,1,1.03,Lost Customers,478
18278.0,18278 ICONN Hack,18278@gmail.com,2011-09-27,2011-09-27,73,1.0,173.9,1,1.03,Lost Customers,66
13979.0,13979 ICONN Hack,13979@gmail.com,2011-09-27,2011-09-27,73,1.0,869.87,1,1.03,Lost Customers,639
16181.0,16181 ICONN Hack,16181@gmail.com,2011-09-27,2011-09-27,73,1.0,305.54,1,1.03,Lost Customers,152
15568.0,15568 ICONN Hack,15568@gmail.com,2011-09-27,2011-12-07,2,0.0,252.76333333333332,3,3.25,Medium Value Customer,461
16354.0,16354 ICONN Hack,16354@gmail.com,2011-09-27,2011-10-07,63,1.0,197.9,2,2.2,Low Value Customers,150
14412.0,14412 ICONN Hack,14412@gmail.com,2011-09-28,2011-10-28,42,1.0,385.015,2,2.28,Low Value Customers,786
16119.0,16119 ICONN Hack,16119@gmail.com,2011-09-28,2011-12-01,8,0.0,211.68,2,2.53,Low Value Customers,240
14109.0,14109 ICONN Hack,14109@gmail.com,2011-09-28,2011-09-28,72,1.0,144.2,1,1.03,Lost Customers,88
16157.0,16157 ICONN Hack,16157@gmail.com,2011-09-28,2011-11-24,15,0.0,218.89666666666665,3,3.12,Medium Value Customer,347
15348.0,15348 ICONN Hack,15348@gmail.com,2011-09-28,2011-09-28,72,1.0,158.04,1,1.03,Lost Customers,84
16281.0,16281 ICONN Hack,16281@gmail.com,2011-09-28,2011-09-28,72,1.0,2062.06,1,1.03,Lost Customers,934
13924.0,13924 ICONN Hack,13924@gmail.com,2011-09-28,2011-12-08,1,0.0,306.47499999999997,6,4.22,High value Customer,1575
14434.0,14434 ICONN Hack,14434@gmail.com,2011-09-28,2011-11-18,21,0.0,228.79999999999998,6,4.02,High value Customer,368
13061.0,13061 ICONN Hack,13061@gmail.com,2011-09-28,2011-09-28,72,1.0,248.61,1,1.03,Lost Customers,107
17513.0,17513 ICONN Hack,17513@gmail.com,2011-09-28,2011-09-28,72,1.0,513.2,1,1.03,Lost Customers,254
16909.0,16909 ICONN Hack,16909@gmail.com,2011-09-28,2011-09-28,72,1.0,379.14,1,1.03,Lost Customers,436
16650.0,16650 ICONN Hack,16650@gmail.com,2011-09-29,2011-09-29,71,1.0,518.42,1,1.04,Lost Customers,372
18192.0,18192 ICONN Hack,18192@gmail.com,2011-09-29,2011-09-29,71,1.0,957.97,1,1.04,Lost Customers,339
17447.0,17447 ICONN Hack,17447@gmail.com,2011-09-29,2011-10-30,40,1.0,270.765,2,2.29,Low Value Customers,443
17427.0,17427 ICONN Hack,17427@gmail.com,2011-09-29,2011-09-29,71,1.0,100.8,1,1.04,Lost Customers,34
15175.0,15175 ICONN Hack,15175@gmail.com,2011-09-29,2011-09-29,71,1.0,224.14,1,1.04,Lost Customers,454
13960.0,13960 ICONN Hack,13960@gmail.com,2011-09-29,2011-11-18,21,0.0,115.11,2,2.41,Low Value Customers,142
17528.0,17528 ICONN Hack,17528@gmail.com,2011-09-29,2011-12-08,1,0.0,453.5625,8,4.49,High value Customer,2138
16361.0,16361 ICONN Hack,16361@gmail.com,2011-09-29,2011-11-30,9,0.0,224.165,4,3.61,Medium Value Customer,421
13886.0,13886 ICONN Hack,13886@gmail.com,2011-09-29,2011-09-29,71,1.0,243.56,1,1.04,Lost Customers,126
13354.0,13354 ICONN Hack,13354@gmail.com,2011-09-29,2011-09-29,71,1.0,743.53,1,1.04,Lost Customers,604
15050.0,15050 ICONN Hack,15050@gmail.com,2011-09-29,2011-11-14,25,0.0,594.0300000000001,3,3.03,Medium Value Customer,1224
13503.0,13503 ICONN Hack,13503@gmail.com,2011-09-29,2011-09-29,71,1.0,216.85,1,1.04,Lost Customers,248
16653.0,16653 ICONN Hack,16653@gmail.com,2011-09-29,2011-11-23,16,0.0,606.3299999999999,2,2.45,Low Value Customers,733
16574.0,16574 ICONN Hack,16574@gmail.com,2011-09-29,2011-09-29,71,1.0,451.44,1,1.04,Lost Customers,416
13759.0,13759 ICONN Hack,13759@gmail.com,2011-09-29,2011-11-06,33,1.0,329.70500000000004,2,2.32,Low Value Customers,287
17813.0,17813 ICONN Hack,17813@gmail.com,2011-09-29,2011-11-25,14,0.0,354.17600000000004,5,3.88,Medium Value Customer,790
12718.0,12718 ICONN Hack,12718@gmail.com,2011-09-29,2011-09-29,71,1.0,238.25,1,1.04,Lost Customers,203
15949.0,15949 ICONN Hack,15949@gmail.com,2011-09-29,2011-11-23,16,0.0,182.36,2,2.45,Low Value Customers,284
12703.0,12703 ICONN Hack,12703@gmail.com,2011-09-29,2011-09-29,71,1.0,283.55,1,1.04,Lost Customers,164
13364.0,13364 ICONN Hack,13364@gmail.com,2011-09-29,2011-09-29,71,1.0,134.95999999999998,1,1.04,Lost Customers,71
16268.0,16268 ICONN Hack,16268@gmail.com,2011-09-29,2011-09-29,71,1.0,333.825,2,2.18,Low Value Customers,533
18053.0,18053 ICONN Hack,18053@gmail.com,2011-09-30,2011-09-30,70,1.0,300.02,1,1.04,Lost Customers,302
16101.0,16101 ICONN Hack,16101@gmail.com,2011-09-30,2011-09-30,70,1.0,1290.7,1,1.04,Lost Customers,757
15565.0,15565 ICONN Hack,15565@gmail.com,2011-09-30,2011-10-20,50,1.0,86.58000000000001,2,2.25,Low Value Customers,60
18217.0,18217 ICONN Hack,18217@gmail.com,2011-09-30,2011-11-10,29,0.0,310.875,2,2.35,Low Value Customers,491
13954.0,13954 ICONN Hack,13954@gmail.com,2011-09-30,2011-12-08,1,0.0,219.95999999999998,2,2.61,Low Value Customers,150
15593.0,15593 ICONN Hack,15593@gmail.com,2011-09-30,2011-09-30,70,1.0,199.8,1,1.04,Lost Customers,60
13095.0,13095 ICONN Hack,13095@gmail.com,2011-09-30,2011-09-30,70,1.0,74.39999999999999,1,1.04,Lost Customers,144
15287.0,15287 ICONN Hack,15287@gmail.com,2011-09-30,2011-11-17,22,0.0,243.34500000000003,2,2.4,Low Value Customers,433
13347.0,13347 ICONN Hack,13347@gmail.com,2011-09-30,2011-09-30,70,1.0,341.36,1,1.04,Lost Customers,205
15185.0,15185 ICONN Hack,15185@gmail.com,2011-09-30,2011-09-30,70,1.0,310.62,1,1.04,Lost Customers,666
16404.0,16404 ICONN Hack,16404@gmail.com,2011-09-30,2011-09-30,70,1.0,443.05,1,1.04,Lost Customers,157
16613.0,16613 ICONN Hack,16613@gmail.com,2011-09-30,2011-09-30,70,1.0,618.59,1,1.04,Lost Customers,293
16591.0,16591 ICONN Hack,16591@gmail.com,2011-10-02,2011-10-02,68,1.0,213.5,1,1.04,Lost Customers,41
15774.0,15774 ICONN Hack,15774@gmail.com,2011-10-02,2011-10-02,68,1.0,270.8,1,1.04,Lost Customers,87
13558.0,13558 ICONN Hack,13558@gmail.com,2011-10-02,2011-12-04,5,0.0,151.265,4,3.64,Medium Value Customer,344
16930.0,16930 ICONN Hack,16930@gmail.com,2011-10-02,2011-11-13,26,0.0,126.85000000000001,3,3.02,Medium Value Customer,341
16533.0,16533 ICONN Hack,16533@gmail.com,2011-10-02,2011-11-20,19,0.0,365.18666666666667,3,3.08,Medium Value Customer,612
18059.0,18059 ICONN Hack,18059@gmail.com,2011-10-03,2011-11-16,23,0.0,102.15333333333332,3,3.05,Medium Value Customer,263
14488.0,14488 ICONN Hack,14488@gmail.com,2011-10-03,2011-10-03,67,1.0,1064.28,1,1.04,Lost Customers,799
16747.0,16747 ICONN Hack,16747@gmail.com,2011-10-03,2011-11-02,37,1.0,418.03,2,2.3,Low Value Customers,583
14333.0,14333 ICONN Hack,14333@gmail.com,2011-10-03,2011-10-03,67,1.0,415.2,1,1.04,Lost Customers,58
13635.0,13635 ICONN Hack,13635@gmail.com,2011-10-03,2011-10-03,67,1.0,1071.03,1,1.04,Lost Customers,677
17330.0,17330 ICONN Hack,17330@gmail.com,2011-10-03,2011-11-17,22,0.0,181.95,2,2.4,Low Value Customers,120
17321.0,17321 ICONN Hack,17321@gmail.com,2011-10-03,2011-12-01,8,0.0,350.43,2,2.53,Low Value Customers,373
14815.0,14815 ICONN Hack,14815@gmail.com,2011-10-03,2011-11-03,36,1.0,389.25,2,2.31,Low Value Customers,744
15091.0,15091 ICONN Hack,15091@gmail.com,2011-10-03,2011-10-03,67,1.0,480.71,1,1.04,Lost Customers,346
15088.0,15088 ICONN Hack,15088@gmail.com,2011-10-03,2011-11-18,21,0.0,580.0350000000001,2,2.41,Low Value Customers,460
15930.0,15930 ICONN Hack,15930@gmail.com,2011-10-03,2011-10-03,67,1.0,426.63,1,1.04,Lost Customers,139
16183.0,16183 ICONN Hack,16183@gmail.com,2011-10-03,2011-10-03,67,1.0,338.71000000000004,1,1.04,Lost Customers,113
13297.0,13297 ICONN Hack,13297@gmail.com,2011-10-03,2011-12-02,7,0.0,522.4625,4,3.63,Medium Value Customer,963
13801.0,13801 ICONN Hack,13801@gmail.com,2011-10-04,2011-10-04,66,1.0,324.8,1,1.05,Lost Customers,168
16881.0,16881 ICONN Hack,16881@gmail.com,2011-10-04,2011-10-04,66,1.0,432.0,1,1.05,Lost Customers,600
17014.0,17014 ICONN Hack,17014@gmail.com,2011-10-04,2011-12-01,8,0.0,195.44333333333336,3,3.18,Medium Value Customer,245
15255.0,15255 ICONN Hack,15255@gmail.com,2011-10-04,2011-10-04,66,1.0,890.85,1,1.05,Lost Customers,489
14184.0,14184 ICONN Hack,14184@gmail.com,2011-10-04,2011-10-04,66,1.0,452.89,1,1.05,Lost Customers,127
13351.0,13351 ICONN Hack,13351@gmail.com,2011-10-04,2011-10-04,66,1.0,373.94,1,1.05,Lost Customers,117
15739.0,15739 ICONN Hack,15739@gmail.com,2011-10-04,2011-10-04,66,1.0,449.12,1,1.05,Lost Customers,472
12512.0,12512 ICONN Hack,12512@gmail.com,2011-10-04,2011-10-04,66,1.0,69.015,2,2.19,Low Value Customers,99
17957.0,17957 ICONN Hack,17957@gmail.com,2011-10-04,2011-10-04,66,1.0,111.68,1,1.05,Lost Customers,287
15276.0,15276 ICONN Hack,15276@gmail.com,2011-10-04,2011-10-04,66,1.0,135.31,1,1.05,Lost Customers,64
15127.0,15127 ICONN Hack,15127@gmail.com,2011-10-05,2011-10-05,65,1.0,406.53,1,1.05,Lost Customers,251
16106.0,16106 ICONN Hack,16106@gmail.com,2011-10-05,2011-10-05,65,1.0,108.38,1,1.05,Lost Customers,74
17666.0,17666 ICONN Hack,17666@gmail.com,2011-10-05,2011-12-06,3,0.0,364.08000000000004,2,2.58,Low Value Customers,596
13483.0,13483 ICONN Hack,13483@gmail.com,2011-10-05,2011-10-05,65,1.0,140.34,1,1.05,Lost Customers,160
16478.0,16478 ICONN Hack,16478@gmail.com,2011-10-05,2011-11-14,25,0.0,110.33333333333333,3,3.03,Medium Value Customer,224
17382.0,17382 ICONN Hack,17382@gmail.com,2011-10-05,2011-10-05,65,1.0,65.4,1,1.05,Lost Customers,25
12789.0,12789 ICONN Hack,12789@gmail.com,2011-10-05,2011-10-05,65,1.0,91.85,1,1.05,Lost Customers,4
16020.0,16020 ICONN Hack,16020@gmail.com,2011-10-05,2011-11-23,16,0.0,283.67,3,3.11,Medium Value Customer,487
17222.0,17222 ICONN Hack,17222@gmail.com,2011-10-05,2011-10-05,65,1.0,354.15,1,1.05,Lost Customers,128
16803.0,16803 ICONN Hack,16803@gmail.com,2011-10-05,2011-10-05,65,1.0,332.3,1,1.05,Lost Customers,245
13947.0,13947 ICONN Hack,13947@gmail.com,2011-10-05,2011-10-05,65,1.0,90.6,1,1.05,Lost Customers,44
16758.0,16758 ICONN Hack,16758@gmail.com,2011-10-05,2011-10-05,65,1.0,369.34,1,1.05,Lost Customers,203
12719.0,12719 ICONN Hack,12719@gmail.com,2011-10-05,2011-12-04,5,0.0,322.475,2,2.55,Low Value Customers,374
17647.0,17647 ICONN Hack,17647@gmail.com,2011-10-05,2011-10-05,65,1.0,133.06,1,1.05,Lost Customers,30
14054.0,14054 ICONN Hack,14054@gmail.com,2011-10-05,2011-10-05,65,1.0,92.46,1,1.05,Lost Customers,62
12723.0,12723 ICONN Hack,12723@gmail.com,2011-10-05,2011-12-06,3,0.0,145.01399999999998,5,3.98,Medium Value Customer,434
18033.0,18033 ICONN Hack,18033@gmail.com,2011-10-05,2011-10-05,65,1.0,97.97,1,1.05,Lost Customers,253
13845.0,13845 ICONN Hack,13845@gmail.com,2011-10-06,2011-10-06,64,1.0,312.98,1,1.06,Lost Customers,182
15837.0,15837 ICONN Hack,15837@gmail.com,2011-10-06,2011-10-06,64,1.0,391.98,1,1.06,Lost Customers,189
12628.0,12628 ICONN Hack,12628@gmail.com,2011-10-06,2011-12-05,4,0.0,262.15333333333336,3,3.22,Medium Value Customer,448
13177.0,13177 ICONN Hack,13177@gmail.com,2011-10-06,2011-10-06,64,1.0,282.45,1,1.06,Lost Customers,91
14317.0,14317 ICONN Hack,14317@gmail.com,2011-10-06,2011-10-06,64,1.0,508.58,1,1.06,Lost Customers,255
16295.0,16295 ICONN Hack,16295@gmail.com,2011-10-06,2011-11-30,9,0.0,332.1375,4,3.61,Medium Value Customer,841
13602.0,13602 ICONN Hack,13602@gmail.com,2011-10-06,2011-10-06,64,1.0,428.89,1,1.06,Lost Customers,267
16895.0,16895 ICONN Hack,16895@gmail.com,2011-10-06,2011-10-06,64,1.0,219.14,1,1.06,Lost Customers,102
17295.0,17295 ICONN Hack,17295@gmail.com,2011-10-06,2011-11-11,28,0.0,185.65,3,3.01,Medium Value Customer,294
13504.0,13504 ICONN Hack,13504@gmail.com,2011-10-06,2011-10-06,64,1.0,295.93,1,1.06,Lost Customers,178
13422.0,13422 ICONN Hack,13422@gmail.com,2011-10-06,2011-10-06,64,1.0,2626.3,1,1.06,Lost Customers,1326
15264.0,15264 ICONN Hack,15264@gmail.com,2011-10-06,2011-10-06,64,1.0,393.74,1,1.06,Lost Customers,265
16432.0,16432 ICONN Hack,16432@gmail.com,2011-10-06,2011-10-06,64,1.0,287.4,1,1.06,Lost Customers,276
13816.0,13816 ICONN Hack,13816@gmail.com,2011-10-06,2011-11-16,23,0.0,285.835,2,2.39,Low Value Customers,269
14518.0,14518 ICONN Hack,14518@gmail.com,2011-10-06,2011-10-06,64,1.0,174.37,1,1.06,Lost Customers,278
13882.0,13882 ICONN Hack,13882@gmail.com,2011-10-06,2011-12-07,2,0.0,238.22600000000003,5,4.0,Medium Value Customer,953
15937.0,15937 ICONN Hack,15937@gmail.com,2011-10-06,2011-10-06,64,1.0,145.35,1,1.06,Lost Customers,73
12923.0,12923 ICONN Hack,12923@gmail.com,2011-10-06,2011-10-06,64,1.0,176.97,1,1.06,Lost Customers,69
16454.0,16454 ICONN Hack,16454@gmail.com,2011-10-06,2011-10-26,44,1.0,3.45,2,2.27,Low Value Customers,3
17453.0,17453 ICONN Hack,17453@gmail.com,2011-10-06,2011-11-22,17,0.0,243.35999999999996,2,2.44,Low Value Customers,219
15766.0,15766 ICONN Hack,15766@gmail.com,2011-10-06,2011-10-06,64,1.0,315.06,1,1.06,Lost Customers,170
15300.0,15300 ICONN Hack,15300@gmail.com,2011-10-06,2011-10-06,64,1.0,496.44,1,1.06,Lost Customers,292
13348.0,13348 ICONN Hack,13348@gmail.com,2011-10-06,2011-10-06,64,1.0,233.76,1,1.06,Lost Customers,136
14592.0,14592 ICONN Hack,14592@gmail.com,2011-10-06,2011-11-04,35,1.0,190.15333333333334,3,2.97,Low Value Customers,415
17030.0,17030 ICONN Hack,17030@gmail.com,2011-10-07,2011-10-07,63,1.0,146.87,1,1.06,Lost Customers,146
14427.0,14427 ICONN Hack,14427@gmail.com,2011-10-07,2011-10-20,50,1.0,181.67000000000002,2,2.25,Low Value Customers,228
14792.0,14792 ICONN Hack,14792@gmail.com,2011-10-07,2011-10-07,63,1.0,6.2,1,1.06,Lost Customers,2
12519.0,12519 ICONN Hack,12519@gmail.com,2011-10-07,2011-10-07,63,1.0,340.84,1,1.06,Lost Customers,183
13359.0,13359 ICONN Hack,13359@gmail.com,2011-10-07,2011-10-07,63,1.0,439.56,1,1.06,Lost Customers,161
14138.0,14138 ICONN Hack,14138@gmail.com,2011-10-07,2011-12-08,1,0.0,491.19000000000005,2,2.61,Low Value Customers,610
15297.0,15297 ICONN Hack,15297@gmail.com,2011-10-07,2011-11-29,10,0.0,213.98000000000002,3,3.16,Medium Value Customer,292
13876.0,13876 ICONN Hack,13876@gmail.com,2011-10-07,2011-10-07,63,1.0,122.7,1,1.06,Lost Customers,36
12740.0,12740 ICONN Hack,12740@gmail.com,2011-10-07,2011-10-07,63,1.0,427.6,1,1.06,Lost Customers,342
17086.0,17086 ICONN Hack,17086@gmail.com,2011-10-07,2011-12-02,7,0.0,341.68,6,4.15,High value Customer,1859
13806.0,13806 ICONN Hack,13806@gmail.com,2011-10-07,2011-10-07,63,1.0,256.38,1,1.06,Lost Customers,56
18096.0,18096 ICONN Hack,18096@gmail.com,2011-10-07,2011-11-28,11,0.0,303.71666666666664,3,3.14,Medium Value Customer,825
13587.0,13587 ICONN Hack,13587@gmail.com,2011-10-07,2011-10-07,63,1.0,712.4,1,1.06,Lost Customers,180
12856.0,12856 ICONN Hack,12856@gmail.com,2011-10-07,2011-12-02,7,0.0,363.32166666666666,6,4.15,High value Customer,1079
13419.0,13419 ICONN Hack,13419@gmail.com,2011-10-07,2011-10-07,63,1.0,221.06,1,1.06,Lost Customers,275
17509.0,17509 ICONN Hack,17509@gmail.com,2011-10-07,2011-10-13,57,1.0,764.3925,8,4.1,High value Customer,3534
16900.0,16900 ICONN Hack,16900@gmail.com,2011-10-07,2011-11-23,16,0.0,295.7033333333333,3,3.11,Medium Value Customer,833
13689.0,13689 ICONN Hack,13689@gmail.com,2011-10-07,2011-10-07,63,1.0,910.0,1,1.06,Lost Customers,512
13763.0,13763 ICONN Hack,13763@gmail.com,2011-10-07,2011-10-07,63,1.0,1714.96,1,1.06,Lost Customers,728
13755.0,13755 ICONN Hack,13755@gmail.com,2011-10-07,2011-12-06,3,0.0,240.14999999999998,9,4.54,Top Customers,1264
16104.0,16104 ICONN Hack,16104@gmail.com,2011-10-09,2011-10-09,61,1.0,302.36,1,1.07,Lost Customers,123
13259.0,13259 ICONN Hack,13259@gmail.com,2011-10-09,2011-10-09,61,1.0,292.32,1,1.07,Lost Customers,132
16248.0,16248 ICONN Hack,16248@gmail.com,2011-10-09,2011-10-09,61,1.0,152.94,1,1.07,Lost Customers,78
15612.0,15612 ICONN Hack,15612@gmail.com,2011-10-09,2011-11-03,36,1.0,97.575,2,2.31,Low Value Customers,52
15787.0,15787 ICONN Hack,15787@gmail.com,2011-10-09,2011-11-13,26,0.0,316.0166666666667,3,3.02,Medium Value Customer,540
16595.0,16595 ICONN Hack,16595@gmail.com,2011-10-09,2011-10-09,61,1.0,360.16,1,1.07,Lost Customers,335
13260.0,13260 ICONN Hack,13260@gmail.com,2011-10-09,2011-10-09,61,1.0,557.62,1,1.07,Lost Customers,142
15821.0,15821 ICONN Hack,15821@gmail.com,2011-10-09,2011-10-26,44,1.0,285.48,2,2.27,Low Value Customers,202
18088.0,18088 ICONN Hack,18088@gmail.com,2011-10-09,2011-10-09,61,1.0,167.67000000000002,1,1.07,Lost Customers,109
16685.0,16685 ICONN Hack,16685@gmail.com,2011-10-09,2011-10-09,61,1.0,162.12,2,2.21,Low Value Customers,396
13193.0,13193 ICONN Hack,13193@gmail.com,2011-10-09,2011-10-09,61,1.0,117.88,1,1.07,Lost Customers,50
13212.0,13212 ICONN Hack,13212@gmail.com,2011-10-09,2011-11-20,19,0.0,262.6933333333333,3,3.08,Medium Value Customer,310
14801.0,14801 ICONN Hack,14801@gmail.com,2011-10-09,2011-10-09,61,1.0,193.14,1,1.07,Lost Customers,175
16380.0,16380 ICONN Hack,16380@gmail.com,2011-10-09,2011-10-09,61,1.0,1780.59,1,1.07,Lost Customers,1524
16921.0,16921 ICONN Hack,16921@gmail.com,2011-10-09,2011-10-09,61,1.0,169.79,1,1.07,Lost Customers,171
15193.0,15193 ICONN Hack,15193@gmail.com,2011-10-10,2011-10-10,60,1.0,499.32,1,1.07,Lost Customers,144
14027.0,14027 ICONN Hack,14027@gmail.com,2011-10-10,2011-10-10,60,1.0,104.82,1,1.07,Lost Customers,62
16179.0,16179 ICONN Hack,16179@gmail.com,2011-10-10,2011-10-10,60,1.0,215.83,1,1.07,Lost Customers,99
15473.0,15473 ICONN Hack,15473@gmail.com,2011-10-10,2011-11-25,14,0.0,253.02857142857144,7,4.23,High value Customer,672
17425.0,17425 ICONN Hack,17425@gmail.com,2011-10-10,2011-11-20,19,0.0,379.58500000000004,2,2.42,Low Value Customers,407
18169.0,18169 ICONN Hack,18169@gmail.com,2011-10-10,2011-10-10,60,1.0,202.65,1,1.07,Lost Customers,61
18126.0,18126 ICONN Hack,18126@gmail.com,2011-10-10,2011-10-10,60,1.0,206.83,1,1.07,Lost Customers,144
16688.0,16688 ICONN Hack,16688@gmail.com,2011-10-10,2011-12-08,1,0.0,315.215,4,3.7,Medium Value Customer,804
16982.0,16982 ICONN Hack,16982@gmail.com,2011-10-10,2011-10-10,60,1.0,384.06,1,1.07,Lost Customers,182
15330.0,15330 ICONN Hack,15330@gmail.com,2011-10-10,2011-11-07,32,1.0,357.48,2,2.32,Low Value Customers,1312
17186.0,17186 ICONN Hack,17186@gmail.com,2011-10-10,2011-10-24,46,1.0,72.0,2,2.26,Low Value Customers,200
13685.0,13685 ICONN Hack,13685@gmail.com,2011-10-10,2011-12-07,2,0.0,445.63428571428574,7,4.36,High value Customer,5056
16776.0,16776 ICONN Hack,16776@gmail.com,2011-10-10,2011-10-10,60,1.0,388.28,1,1.07,Lost Customers,262
13980.0,13980 ICONN Hack,13980@gmail.com,2011-10-10,2011-10-10,60,1.0,200.14,1,1.07,Lost Customers,172
13352.0,13352 ICONN Hack,13352@gmail.com,2011-10-10,2011-10-10,60,1.0,397.98,1,1.07,Lost Customers,321
15553.0,15553 ICONN Hack,15553@gmail.com,2011-10-10,2011-10-10,60,1.0,437.23,1,1.07,Lost Customers,451
15886.0,15886 ICONN Hack,15886@gmail.com,2011-10-10,2011-10-10,60,1.0,181.09,1,1.07,Lost Customers,147
17203.0,17203 ICONN Hack,17203@gmail.com,2011-10-10,2011-11-04,35,1.0,593.975,6,3.92,Medium Value Customer,2850
12607.0,12607 ICONN Hack,12607@gmail.com,2011-10-10,2011-10-10,60,1.0,1579.51,1,1.07,Lost Customers,1228
17459.0,17459 ICONN Hack,17459@gmail.com,2011-10-10,2011-10-27,43,1.0,328.65,2,2.28,Low Value Customers,537
12772.0,12772 ICONN Hack,12772@gmail.com,2011-10-11,2011-10-11,59,1.0,892.47,1,1.07,Lost Customers,556
16561.0,16561 ICONN Hack,16561@gmail.com,2011-10-11,2011-12-04,5,0.0,255.56,2,2.55,Low Value Customers,244
14121.0,14121 ICONN Hack,14121@gmail.com,2011-10-11,2011-12-06,3,0.0,695.0375,4,3.67,Medium Value Customer,2082
12371.0,12371 ICONN Hack,12371@gmail.com,2011-10-11,2011-10-26,44,1.0,943.98,2,2.27,Low Value Customers,591
17119.0,17119 ICONN Hack,17119@gmail.com,2011-10-11,2011-12-06,3,0.0,303.455,2,2.58,Low Value Customers,334
